date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,category,ticker,source,resampleFreq
2023-08-22,159.04,161.25,158.97,160.49,6081658,145.8327329819,147.859206447,145.7685460396,147.1623196445,6081658,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-23,159.25,159.405,156.7,158.14,4975570,146.0252938089,146.1674220384,143.6870551953,145.0074722948,4975570,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-24,157.94,159.89,157.56,157.73,5989609,144.824081031,146.6121458531,144.4756376297,144.631520204,5989609,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-25,159.12,159.91,157.645,159.07,5291847,145.9060894874,146.6304849795,144.5535789168,145.8602416715,5291847,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-28,160.21,161.8,159.215,159.53,4386082,146.9055718752,148.3635324225,145.9932003377,146.2820415782,4386082,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-29,159.96,160.95,159.1,160.91,5374765,146.6763327954,147.5841195513,145.8877503611,147.5474412985,5374765,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-30,160.18,161.25,159.93,160.59,5534892,146.8780631856,147.859206447,146.6488241059,147.2540152764,5534892,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-31,161.1,161.24,159.93,161.01,7003681,147.7216629992,147.8500368838,146.6488241059,147.6391369304,7003681,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-01,164.3,164.69,162.64,162.64,6663003,150.6559232201,151.0135361846,149.1337757305,149.1337757305,6663003,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-05,166.46,167.56,165.2,165.28,9755844,152.6365488693,153.6452008202,151.4811839073,151.5545404128,9755844,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-06,166.63,167.4387,165.58,166.28,7195549,152.7924314435,153.5339740187,151.8296273085,152.4714967318,7195549,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-07,166.64,167.9,166.28,167.14,7925879,152.8016010067,153.9569659687,152.4714967318,153.2600791662,7925879,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-08,167.21,168.489,166.705,167.42,7435923,153.3242661086,154.4970532406,152.8612031674,153.5168269356,7435923,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-11,163.76,168.59,162.87,168.08,7155050,150.1607668078,154.5896658289,149.3446756839,154.1220181061,7155050,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-12,166.81,167.19,165.1,165.3,7521146,152.9574835809,153.3059269822,151.3894882754,151.5728795392,7521146,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-13,166.2,167.75,165.58,167.405,5759464,152.3981402263,153.8194225208,151.8296273085,153.5030725908,5759464,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-14,167.23,168.5,167.1192,167.7,8822822,153.3426052349,154.5071397601,153.2410064748,153.7735747049,8822822,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-15,166.5,168.37,165.88,166.21,17439739,152.673227122,154.3879354387,152.1047142042,152.4073097895,17439739,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-18,167.22,168.36,166.4,167.8699,7027558,153.3334356718,154.3787658755,152.5815314901,153.9293655835,7027558,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-19,167.2,168.96,166.425,168.69,6617029,153.3150965454,154.9289396669,152.6044553981,154.6813614608,6617029,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-20,166.69,168.51,166.6,167.07,5942108,152.8474488227,154.5163093233,152.7649227539,153.1958922239,5942108,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-21,165.19,167.87,165.05,167.12,7150432,151.4720143441,153.9294572791,151.3436404594,153.2417400398,7150432,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-22,166.28,167.42,165.94,166.23,5965497,152.4714967318,153.5168269356,152.1597315834,152.4256489159,5965497,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-25,168.71,168.78,165.99,166.33,5509956,154.6997005871,154.7638875295,152.2055793993,152.5173445478,5509956,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-26,167.8,168.41,166.98,167.44,5659200,153.8652703368,154.4246136914,153.1133661552,153.5351660619,5659200,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-27,171.04,171.23,168.81,169.37,9124395,156.8362088105,157.0104305111,154.791396219,155.3048917577,9124395,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-28,170.59,171.7,169.43,170.55,7151760,156.423578467,157.4413999811,155.3599091369,156.3869002142,7151760,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-09-29,168.62,170.5,167.82,170.49,7396096,154.6171745184,156.3410523982,153.8836094632,156.3318828351,7396096,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-02,166.54,168.57,165.23,168.34,6839611,152.7099053748,154.5713267025,151.5086925968,154.3604267491,6839611,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-03,166.93,167.36,165.51,165.92,6168626,153.0675183392,153.4618095564,151.7654403662,152.141392457,6168626,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-04,163.04,164.98,161.49,164.7,9664693,149.5005582581,151.2794535171,148.0792759636,151.0227057477,9664693,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-05,163.9,164.7537,161.39,161.42,8073048,150.2891406925,151.0719463021,147.9875803317,148.0150890213,8073048,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-10-06,162.23,164.37,158.99,164.31,10190409,148.7578236397,150.7201101625,145.786885166,150.6650927833,10190409,0.0,1.0,hdividend,CVX,Tiingo,daily
